"","x"
"875",2015-12-18 16:27:00
"876",2015-12-18 16:27:01
"877",2015-12-18 16:32:00
"878",2015-12-18 16:42:00
"879",2015-12-18 16:42:00
"880",2015-12-18 16:47:00
"881",2015-12-18 16:52:00
"882",2015-12-18 16:57:00
"883",2015-12-18 16:57:01
"884",2015-12-18 17:02:01
"885",2015-12-18 17:02:01
"886",2015-12-18 17:07:01
"887",2015-12-18 17:12:01
"888",2015-12-18 17:22:01
"889",2015-12-18 17:22:01
"890",2015-12-18 17:37:00
"891",2015-12-18 17:42:00
"892",2015-12-18 17:47:01
"893",2015-12-18 17:47:01
"894",2015-12-18 17:51:00
"895",2015-12-18 17:52:01
"896",2015-12-18 17:57:00
"897",2015-12-18 17:57:00
"898",2015-12-18 17:57:01
"899",2015-12-18 18:12:01
"900",2015-12-18 18:21:01
"901",2015-12-18 18:27:00
"902",2015-12-18 18:32:01
"903",2015-12-18 18:32:01
"904",2015-12-18 18:37:03
"905",2015-12-18 18:37:03
"906",2015-12-18 18:42:00
"907",2015-12-18 18:47:00
"908",2015-12-18 19:07:01
"909",2015-12-18 19:07:01
"910",2015-12-18 19:12:00
"911",2015-12-18 19:22:01
"912",2015-12-18 19:22:01
"913",2015-12-18 19:27:01
"914",2015-12-18 19:32:00
"915",2015-12-18 19:32:01
"916",2015-12-18 19:41:01
"917",2015-12-18 19:57:00
"918",2015-12-18 20:01:02
"919",2015-12-18 20:07:01
"920",2015-12-18 20:12:01
"921",2015-12-18 20:12:01
"922",2015-12-18 20:17:03
"923",2015-12-18 20:21:01
"924",2015-12-18 20:32:01
"925",2015-12-18 20:52:01
"926",2015-12-18 20:57:00
"927",2015-12-18 21:07:01
"928",2015-12-18 21:22:01
"929",2015-12-18 21:27:00
"930",2015-12-18 21:42:01
"931",2015-12-18 21:47:00
"932",2015-12-18 21:47:00
"933",2015-12-18 22:02:01
"934",2015-12-18 22:07:01
"935",2015-12-18 22:12:01
"936",2015-12-18 22:12:01
"937",2015-12-18 22:17:01
"938",2015-12-18 22:32:01
"939",2015-12-18 22:32:01
"940",2015-12-19 08:40:02
"941",2015-12-19 08:40:02
"942",2015-12-19 08:40:03
"943",2015-12-19 08:40:03
"944",2015-12-19 08:47:00
"945",2015-12-19 08:47:00
"946",2015-12-19 09:02:03
"947",2015-12-19 09:02:04
"948",2015-12-19 09:02:04
"949",2015-12-19 09:07:01
"950",2015-12-19 09:11:01
"951",2015-12-19 09:32:00
"952",2015-12-19 09:47:01
"953",2015-12-19 10:02:00
"954",2015-12-19 10:12:01
"955",2015-12-19 10:26:00
"956",2015-12-19 10:32:01
"957",2015-12-19 10:32:01
"958",2015-12-19 10:37:00
"959",2015-12-19 10:47:00
"960",2015-12-19 11:02:00
"961",2015-12-19 11:07:00
"962",2015-12-19 11:12:01
"963",2015-12-19 11:17:00
"964",2015-12-19 11:22:00
"965",2015-12-19 11:27:01
"966",2015-12-19 11:27:01
"967",2015-12-19 11:42:00
"968",2015-12-19 11:57:00
"969",2015-12-19 11:57:00
"970",2015-12-19 12:02:00
"971",2015-12-19 12:17:01
"972",2015-12-19 12:17:01
"973",2015-12-19 12:26:01
"974",2015-12-19 12:27:01
"975",2015-12-19 12:32:01
"976",2015-12-19 12:32:01
"977",2015-12-19 12:52:00
"978",2015-12-19 12:57:00
"979",2015-12-19 13:12:01
"980",2015-12-19 13:12:01
"981",2015-12-19 13:17:00
"982",2015-12-19 13:17:01
"983",2015-12-19 13:22:01
"984",2015-12-19 13:27:00
"985",2015-12-19 13:36:01
"986",2015-12-19 13:42:01
"987",2015-12-19 13:47:01
"988",2015-12-19 13:47:01
"989",2015-12-19 13:47:01
"990",2015-12-19 13:57:01
"991",2015-12-19 14:02:00
"992",2015-12-19 14:11:01
"993",2015-12-19 14:12:01
"994",2015-12-19 14:17:00
"995",2015-12-19 14:31:01
"996",2015-12-19 14:47:01
"997",2015-12-19 14:47:01
"998",2015-12-19 14:47:01
"999",2015-12-19 14:52:01
"1000",2015-12-19 14:57:00
"1001",2015-12-19 14:57:01
"1002",2015-12-19 15:07:00
"1003",2015-12-19 15:12:00
"1004",2015-12-19 15:22:01
"1005",2015-12-19 15:37:00
"1006",2015-12-19 15:41:01
"1007",2015-12-19 16:56:00
"1008",2015-12-19 16:56:00
"1009",2015-12-19 16:56:00
"1010",2015-12-19 16:56:00
"1011",2015-12-19 16:56:00
"1012",2015-12-19 16:56:01
"1013",2015-12-19 16:56:01
"1014",2015-12-19 16:56:01
"1015",2015-12-19 16:57:00
"1016",2015-12-19 17:02:00
"1017",2015-12-19 17:07:01
"1018",2015-12-19 17:07:01
"1019",2015-12-19 17:12:02
"1020",2015-12-19 17:32:00
"1021",2015-12-19 17:32:01
"1022",2015-12-19 17:37:00
"1023",2015-12-19 17:42:01
"1024",2015-12-19 18:02:01
"1025",2015-12-19 18:07:00
"1026",2015-12-19 18:12:00
"1027",2015-12-19 18:17:01
"1028",2015-12-19 18:17:01
"1029",2015-12-19 18:22:00
"1030",2015-12-19 18:27:00
"1031",2015-12-19 18:32:01
"1032",2015-12-19 18:37:00
"1033",2015-12-19 18:52:00
"1034",2015-12-19 19:02:00
"1035",2015-12-19 19:02:00
"1036",2015-12-19 19:06:00
"1037",2015-12-19 19:07:01
"1038",2015-12-19 19:12:01
"1039",2015-12-19 19:16:00
"1040",2015-12-19 19:17:00
"1041",2015-12-19 19:22:01
"1042",2015-12-19 19:26:00
"1043",2015-12-19 19:47:01
"1044",2015-12-19 19:57:00
"1045",2015-12-19 20:17:01
"1046",2015-12-19 20:22:01
"1047",2015-12-19 20:27:00
"1048",2015-12-19 20:37:00
"1049",2015-12-19 20:47:00
"1050",2015-12-19 20:52:00
"1051",2015-12-19 20:56:01
"1052",2015-12-19 21:02:01
"1053",2015-12-19 21:12:01
"1054",2015-12-19 21:32:00
"1055",2015-12-19 21:47:00
"1056",2015-12-19 21:57:00
"1057",2015-12-19 22:32:01
"1058",2015-12-19 22:37:00
"1059",2015-12-19 22:42:01
"1060",2015-12-19 23:02:01
"1061",2015-12-19 23:07:01
"1062",2015-12-19 23:31:00
"1063",2015-12-20 00:21:00
"1064",2015-12-20 00:22:00
"1065",2015-12-20 00:27:00
"1066",2015-12-20 00:42:01
"1067",2015-12-20 00:57:01
"1068",2015-12-20 01:07:00
"1069",2015-12-20 01:22:01
"1070",2015-12-20 01:37:00
"1071",2015-12-20 01:51:00
"1072",2015-12-20 01:57:00
"1073",2015-12-20 02:17:01
"1074",2015-12-20 02:22:00
"1075",2015-12-20 02:27:00
"1076",2015-12-20 02:37:01
"1077",2015-12-20 02:57:00
"1078",2015-12-20 03:12:00
"1079",2015-12-20 03:12:00
"1080",2015-12-20 03:22:00
"1081",2015-12-20 03:27:00
"1082",2015-12-20 03:27:01
"1083",2015-12-20 04:01:01
"1084",2015-12-20 04:12:01
"1085",2015-12-20 04:17:01
"1086",2015-12-20 04:42:00
"1087",2015-12-20 04:47:00
"1088",2015-12-20 04:57:01
"1089",2015-12-20 05:42:01
"1090",2015-12-20 06:36:01
"1091",2015-12-20 06:47:00
"1092",2015-12-20 06:57:01
"1093",2015-12-20 06:57:02
"1094",2015-12-20 07:02:00
"1095",2015-12-20 07:12:00
"1096",2015-12-20 07:16:01
"1097",2015-12-20 07:37:01
"1098",2015-12-20 07:37:01
"1099",2015-12-20 07:46:00
"1100",2015-12-20 07:52:00
"1101",2015-12-20 08:27:00
"1102",2015-12-20 08:27:01
"1103",2015-12-20 08:37:00
"1104",2015-12-20 08:37:01
"1105",2015-12-20 08:42:00
"1106",2015-12-20 08:52:00
"1107",2015-12-20 09:17:01
"1108",2015-12-20 09:27:00
"1109",2015-12-20 09:42:00
"1110",2015-12-20 09:42:01
"1111",2015-12-20 10:02:00
"1112",2015-12-20 10:07:00
"1113",2015-12-20 10:12:01
"1114",2015-12-20 10:12:01
"1115",2015-12-20 10:12:01
"1116",2015-12-20 10:17:01
"1117",2015-12-20 10:17:01
"1118",2015-12-20 10:27:01
"1119",2015-12-20 11:07:00
"1120",2015-12-20 11:37:01
"1121",2015-12-20 11:41:01
"1122",2015-12-20 11:47:01
"1123",2015-12-20 11:57:00
"1124",2015-12-20 12:02:00
"1125",2015-12-20 12:02:00
"1126",2015-12-20 12:12:00
"1127",2015-12-20 12:22:00
"1128",2015-12-20 12:27:00
"1129",2015-12-20 12:32:01
"1130",2015-12-20 12:57:01
"1131",2015-12-20 12:57:01
"1132",2015-12-20 13:07:01
"1133",2015-12-20 13:17:00
"1134",2015-12-20 13:27:00
"1135",2015-12-20 13:37:01
"1136",2015-12-20 14:07:01
"1137",2015-12-20 14:17:00
"1138",2015-12-20 14:17:00
"1139",2015-12-20 14:22:00
"1140",2015-12-20 14:27:00
"1141",2015-12-20 14:27:01
"1142",2015-12-20 14:32:00
"1143",2015-12-20 14:37:01
"1144",2015-12-20 14:42:01
"1145",2015-12-20 14:52:00
"1146",2015-12-20 15:02:01
"1147",2015-12-20 15:12:01
"1148",2015-12-20 15:21:01
"1149",2015-12-20 15:22:00
"1150",2015-12-20 15:22:00
"1151",2015-12-20 15:27:01
"1152",2015-12-20 15:47:00
"1153",2015-12-20 15:47:00
"1154",2015-12-20 15:52:00
"1155",2015-12-20 15:57:01
"1156",2015-12-20 16:07:00
"1157",2015-12-20 16:12:01
"1158",2015-12-20 16:16:02
"1159",2015-12-20 16:17:01
"1160",2015-12-20 16:17:01
"1161",2015-12-20 16:22:00
"1162",2015-12-20 16:37:01
"1163",2015-12-20 16:47:00
"1164",2015-12-20 16:47:01
"1165",2015-12-20 16:57:01
"1166",2015-12-20 17:26:01
"1167",2015-12-20 17:32:01
"1168",2015-12-20 17:32:02
"1169",2015-12-20 17:36:01
"1170",2015-12-20 17:36:02
"1171",2015-12-20 18:02:00
"1172",2015-12-20 18:27:01
"1173",2015-12-20 18:32:00
"1174",2015-12-20 18:32:00
"1175",2015-12-20 18:47:00
"1176",2015-12-20 18:47:00
"1177",2015-12-20 18:52:00
"1178",2015-12-20 18:57:00
"1179",2015-12-20 19:11:01
"1180",2015-12-20 19:32:01
"1181",2015-12-20 19:42:00
"1182",2015-12-20 19:42:00
"1183",2015-12-20 19:47:00
"1184",2015-12-20 19:52:00
"1185",2015-12-20 19:57:00
"1186",2015-12-20 20:07:01
"1187",2015-12-20 20:17:01
"1188",2015-12-20 20:21:01
"1189",2015-12-20 20:27:00
"1190",2015-12-20 20:37:01
"1191",2015-12-20 20:46:01
"1192",2015-12-20 20:47:00
"1193",2015-12-20 20:57:00
"1194",2015-12-20 21:01:02
"1195",2015-12-20 21:11:01
"1196",2015-12-20 21:17:01
"1197",2015-12-20 21:17:01
"1198",2015-12-20 21:42:01
"1199",2015-12-20 21:47:00
"1200",2015-12-20 21:47:00
"1201",2015-12-20 22:12:00
"1202",2015-12-20 22:17:00
"1203",2015-12-20 22:27:00
"1204",2015-12-20 22:47:00
"1205",2015-12-20 23:22:01
"1206",2015-12-20 23:27:00
"1207",2015-12-20 23:32:01
"1208",2015-12-20 23:46:00
"1209",2015-12-20 23:47:00
"1210",2015-12-20 23:57:00
"1211",2015-12-21 00:02:01
"1212",2015-12-21 00:07:00
"1213",2015-12-21 00:12:00
"1214",2015-12-21 00:27:00
"1215",2015-12-21 00:32:01
"1216",2015-12-21 00:32:01
"1217",2015-12-21 00:32:01
"1218",2015-12-21 00:37:00
"1219",2015-12-21 00:41:01
"1220",2015-12-21 00:56:01
"1221",2015-12-21 01:21:00
"1222",2015-12-21 01:22:00
"1223",2015-12-21 01:27:00
"1224",2015-12-21 01:42:00
"1225",2015-12-21 01:52:01
"1226",2015-12-21 02:02:01
"1227",2015-12-21 02:07:01
"1228",2015-12-21 02:07:01
"1229",2015-12-21 02:11:01
"1230",2015-12-21 02:27:00
"1231",2015-12-21 02:32:00
"1232",2015-12-21 03:17:00
"1233",2015-12-21 03:22:00
"1234",2015-12-21 03:31:00
"1235",2015-12-21 03:47:01
"1236",2015-12-21 03:51:00
"1237",2015-12-21 03:57:00
"1238",2015-12-21 04:32:00
"1239",2015-12-21 04:37:01
"1240",2015-12-21 04:47:00
"1241",2015-12-21 04:51:00
"1242",2015-12-21 05:17:01
"1243",2015-12-21 05:17:01
"1244",2015-12-21 05:22:00
"1245",2015-12-21 05:47:00
"1246",2015-12-21 05:52:01
"1247",2015-12-21 05:57:01
"1248",2015-12-21 06:02:01
"1249",2015-12-21 06:21:00
"1250",2015-12-21 06:22:00
"1251",2015-12-21 06:37:00
"1252",2015-12-21 06:47:00
"1253",2015-12-21 06:52:01
"1254",2015-12-21 06:56:00
"1255",2015-12-21 06:57:01
"1256",2015-12-21 06:57:01
"1257",2015-12-21 07:02:00
"1258",2015-12-21 07:07:00
"1259",2015-12-21 07:17:00
"1260",2015-12-21 07:22:01
"1261",2015-12-21 07:37:00
"1262",2015-12-21 07:42:00
"1263",2015-12-21 07:47:01
"1264",2015-12-21 07:47:01
"1265",2015-12-21 07:51:00
"1266",2015-12-21 08:12:01
"1267",2015-12-21 08:22:01
"1268",2015-12-21 08:22:01
"1269",2015-12-21 08:22:02
"1270",2015-12-21 08:27:00
"1271",2015-12-21 08:32:00
"1272",2015-12-21 08:37:00
"1273",2015-12-21 08:47:00
"1274",2015-12-21 08:52:00
"1275",2015-12-21 08:52:01
"1276",2015-12-21 09:22:00
"1277",2015-12-21 09:37:00
"1278",2015-12-21 09:42:01
"1279",2015-12-21 09:42:01
"1280",2015-12-21 09:47:00
"1281",2015-12-21 09:57:00
"1282",2015-12-21 09:57:00
"1283",2015-12-21 10:02:01
"1284",2015-12-21 10:02:01
"1285",2015-12-21 10:07:00
"1286",2015-12-21 10:12:00
"1287",2015-12-21 10:17:01
"1288",2015-12-21 10:22:01
"1289",2015-12-21 10:32:00
"1290",2015-12-21 10:42:01
"1291",2015-12-21 10:52:00
"1292",2015-12-21 10:52:01
"1293",2015-12-21 10:57:01
"1294",2015-12-21 11:07:00
"1295",2015-12-21 11:07:00
"1296",2015-12-21 11:12:01
"1297",2015-12-21 11:12:01
"1298",2015-12-21 11:17:01
"1299",2015-12-21 11:22:00
"1300",2015-12-21 11:22:00
"1301",2015-12-21 11:32:01
"1302",2015-12-21 11:42:00
"1303",2015-12-21 11:47:01
"1304",2015-12-21 11:57:01
"1305",2015-12-21 11:57:02
"1306",2015-12-21 12:02:00
"1307",2015-12-21 12:07:01
"1308",2015-12-21 12:07:01
"1309",2015-12-21 12:12:00
"1310",2015-12-21 12:22:01
"1311",2015-12-21 12:27:00
"1312",2015-12-21 12:27:00
"1313",2015-12-21 12:32:00
"1314",2015-12-21 12:42:01
"1315",2015-12-21 12:47:01
"1316",2015-12-21 12:47:01
"1317",2015-12-21 12:52:01
"1318",2015-12-21 12:57:01
"1319",2015-12-21 13:02:00
"1320",2015-12-21 13:02:00
"1321",2015-12-21 13:07:00
"1322",2015-12-21 13:12:01
"1323",2015-12-21 13:12:01
"1324",2015-12-21 13:27:00
"1325",2015-12-21 13:27:00
"1326",2015-12-21 13:37:00
"1327",2015-12-21 13:42:01
"1328",2015-12-21 13:42:01
"1329",2015-12-21 13:47:00
"1330",2015-12-21 13:47:01
"1331",2015-12-21 13:51:01
"1332",2015-12-21 14:07:01
"1333",2015-12-21 14:17:00
"1334",2015-12-21 14:27:00
"1335",2015-12-21 14:32:01
"1336",2015-12-21 14:32:01
"1337",2015-12-21 14:47:00
"1338",2015-12-21 14:52:00
"1339",2015-12-21 14:57:00
"1340",2015-12-21 14:57:01
"1341",2015-12-21 15:17:00
"1342",2015-12-21 15:22:00
"1343",2015-12-21 15:22:01
"1344",2015-12-21 15:22:01
"1345",2015-12-21 15:32:00
"1346",2015-12-21 15:36:01
"1347",2015-12-21 15:41:01
"1348",2015-12-21 15:42:01
"1349",2015-12-21 15:46:01
"1350",2015-12-21 15:57:00
"1351",2015-12-21 15:57:00
"1352",2015-12-21 16:02:00
"1353",2015-12-21 16:07:01
"1354",2015-12-21 16:11:01
"1355",2015-12-21 16:12:02
"1356",2015-12-21 16:17:01
"1357",2015-12-21 16:17:01
"1358",2015-12-21 16:22:00
"1359",2015-12-21 16:22:01
"1360",2015-12-21 16:27:01
"1361",2015-12-21 16:32:01
"1362",2015-12-21 16:32:01
"1363",2015-12-21 16:47:01
"1364",2015-12-21 16:47:01
"1365",2015-12-21 16:51:01
"1366",2015-12-21 17:02:00
"1367",2015-12-21 17:07:00
"1368",2015-12-21 17:07:00
"1369",2015-12-21 17:12:01
"1370",2015-12-21 17:17:00
"1371",2015-12-21 17:17:01
"1372",2015-12-21 17:17:01
"1373",2015-12-21 17:21:01
"1374",2015-12-21 17:37:01
"1375",2015-12-21 17:57:01
"1376",2015-12-21 17:57:01
"1377",2015-12-21 17:57:01
"1378",2015-12-21 18:06:00
"1379",2015-12-21 18:07:01
"1380",2015-12-21 18:12:00
"1381",2015-12-21 18:17:00
"1382",2015-12-21 18:17:00
"1383",2015-12-21 18:17:01
"1384",2015-12-21 18:22:01
"1385",2015-12-21 18:27:00
"1386",2015-12-21 18:27:01
"1387",2015-12-21 18:32:00
"1388",2015-12-21 18:32:01
"1389",2015-12-21 18:37:00
"1390",2015-12-21 19:02:00
"1391",2015-12-21 19:06:00
"1392",2015-12-21 19:26:00
"1393",2015-12-21 19:32:01
"1394",2015-12-21 19:37:00
"1395",2015-12-21 19:37:00
"1396",2015-12-21 19:37:00
"1397",2015-12-21 19:42:01
"1398",2015-12-21 19:51:00
"1399",2015-12-21 19:52:00
"1400",2015-12-21 20:27:00
"1401",2015-12-21 20:27:00
"1402",2015-12-21 20:31:00
"1403",2015-12-21 20:36:00
"1404",2015-12-21 20:37:01
"1405",2015-12-21 20:42:01
"1406",2015-12-21 20:47:00
"1407",2015-12-21 21:02:00
"1408",2015-12-21 21:12:01
"1409",2015-12-21 21:17:00
"1410",2015-12-21 21:47:00
"1411",2015-12-21 21:47:00
"1412",2015-12-21 21:52:01
"1413",2015-12-21 21:57:01
"1414",2015-12-21 22:01:01
"1415",2015-12-21 22:02:01
"1416",2015-12-21 22:07:01
"1417",2015-12-21 22:07:01
"1418",2015-12-21 22:16:00
"1419",2015-12-21 22:17:00
"1420",2015-12-21 22:17:00
"1421",2015-12-21 22:22:00
"1422",2015-12-21 22:27:00
"1423",2015-12-21 22:37:01
"1424",2015-12-21 22:51:01
"1425",2015-12-21 22:51:02
"1426",2015-12-21 23:02:00
"1427",2015-12-21 23:07:01
"1428",2015-12-21 23:12:01
"1429",2015-12-21 23:12:01
"1430",2015-12-21 23:17:00
"1431",2015-12-21 23:22:01
"1432",2015-12-21 23:27:00
"1433",2015-12-21 23:37:00
"1434",2015-12-21 23:42:00
"1435",2015-12-21 23:52:00
"1436",2015-12-22 00:02:00
"1437",2015-12-22 00:12:00
"1438",2015-12-22 00:52:01
"1439",2015-12-22 00:57:00
"1440",2015-12-22 01:17:00
"1441",2015-12-22 01:27:01
"1442",2015-12-22 01:32:00
"1443",2015-12-22 01:36:00
"1444",2015-12-22 01:57:00
"1445",2015-12-22 02:02:00
"1446",2015-12-22 02:02:00
"1447",2015-12-22 02:27:01
"1448",2015-12-22 02:46:00
"1449",2015-12-22 03:02:00
"1450",2015-12-22 03:22:00
"1451",2015-12-22 03:27:00
"1452",2015-12-22 03:37:00
"1453",2015-12-22 03:57:01
"1454",2015-12-22 04:17:02
"1455",2015-12-22 04:22:00
"1456",2015-12-22 05:12:00
"1457",2015-12-22 05:17:00
"1458",2015-12-22 05:17:00
"1459",2015-12-22 05:22:00
"1460",2015-12-22 06:22:00
"1461",2015-12-22 06:22:01
"1462",2015-12-22 06:26:00
"1463",2015-12-22 06:32:01
"1464",2015-12-22 06:52:00
"1465",2015-12-22 06:57:01
"1466",2015-12-22 06:57:01
"1467",2015-12-22 07:17:01
"1468",2015-12-22 07:22:00
"1469",2015-12-22 07:31:01
"1470",2015-12-22 07:37:00
"1471",2015-12-22 07:42:00
"1472",2015-12-22 07:47:00
"1473",2015-12-22 07:47:00
"1474",2015-12-22 08:02:01
"1475",2015-12-22 08:22:01
"1476",2015-12-22 08:22:01
"1477",2015-12-22 08:27:00
"1478",2015-12-22 08:31:00
"1479",2015-12-22 08:32:00
"1480",2015-12-22 08:37:01
"1481",2015-12-22 09:07:00
"1482",2015-12-22 09:07:00
"1483",2015-12-22 09:12:00
"1484",2015-12-22 09:12:00
"1485",2015-12-22 09:12:01
"1486",2015-12-22 09:16:17
"1487",2015-12-22 09:16:17
"1488",2015-12-22 09:16:17
"1489",2015-12-22 09:22:01
"1490",2015-12-22 09:31:00
"1491",2015-12-22 09:32:01
"1492",2015-12-22 09:42:01
"1493",2015-12-22 09:52:01
"1494",2015-12-22 09:52:01
"1495",2015-12-22 09:52:01
"1496",2015-12-22 09:56:00
"1497",2015-12-22 09:57:00
"1498",2015-12-22 09:57:01
"1499",2015-12-22 09:57:01
"1500",2015-12-22 10:07:00
"1501",2015-12-22 10:12:00
"1502",2015-12-22 10:32:01
"1503",2015-12-22 10:32:01
"1504",2015-12-22 10:42:00
"1505",2015-12-22 10:47:00
"1506",2015-12-22 10:52:00
"1507",2015-12-22 10:52:00
"1508",2015-12-22 10:57:00
"1509",2015-12-22 11:07:01
"1510",2015-12-22 11:11:01
"1511",2015-12-22 11:12:00
"1512",2015-12-22 11:12:00
"1513",2015-12-22 11:17:00
"1514",2015-12-22 11:22:00
"1515",2015-12-22 11:27:00
"1516",2015-12-22 11:27:01
"1517",2015-12-22 11:32:00
"1518",2015-12-22 11:32:00
"1519",2015-12-22 11:42:00
"1520",2015-12-22 11:52:00
"1521",2015-12-22 12:03:00
"1522",2015-12-22 12:21:00
"1523",2015-12-22 12:32:00
"1524",2015-12-22 12:32:00
"1525",2015-12-22 12:37:00
"1526",2015-12-22 12:42:00
"1527",2015-12-22 12:47:01
"1528",2015-12-22 12:47:01
"1529",2015-12-22 12:52:00
"1530",2015-12-22 12:52:00
"1531",2015-12-22 12:56:01
"1532",2015-12-22 12:57:01
"1533",2015-12-22 12:57:01
"1534",2015-12-22 13:02:00
"1535",2015-12-22 13:07:01
"1536",2015-12-22 13:17:01
"1537",2015-12-22 13:27:01
"1538",2015-12-22 13:31:01
"1539",2015-12-22 13:31:01
"1540",2015-12-22 13:42:00
"1541",2015-12-22 14:07:01
"1542",2015-12-22 14:07:01
"1543",2015-12-22 14:07:01
"1544",2015-12-22 14:12:00
"1545",2015-12-22 14:12:00
"1546",2015-12-22 14:22:01
"1547",2015-12-22 14:32:00
"1548",2015-12-22 14:41:01
"1549",2015-12-22 14:41:01
"1550",2015-12-22 14:42:00
"1551",2015-12-22 14:52:01
"1552",2015-12-22 14:57:00
"1553",2015-12-22 15:02:00
"1554",2015-12-22 15:07:01
"1555",2015-12-22 15:17:01
"1556",2015-12-22 15:17:02
"1557",2015-12-22 15:27:01
"1558",2015-12-22 15:27:01
"1559",2015-12-22 15:57:00
"1560",2015-12-22 16:32:00
"1561",2015-12-22 16:32:01
"1562",2015-12-22 16:36:00
"1563",2015-12-22 16:42:01
"1564",2015-12-22 16:56:00
"1565",2015-12-22 17:02:01
"1566",2015-12-22 17:02:01
"1567",2015-12-22 17:07:00
"1568",2015-12-22 17:16:01
"1569",2015-12-22 17:17:01
"1570",2015-12-22 17:22:01
"1571",2015-12-22 17:26:01
"1572",2015-12-22 17:27:01
"1573",2015-12-22 17:37:00
"1574",2015-12-22 17:41:01
"1575",2015-12-22 17:52:01
"1576",2015-12-22 18:02:01
"1577",2015-12-22 18:06:00
"1578",2015-12-22 18:07:01
"1579",2015-12-22 18:07:01
"1580",2015-12-22 18:21:00
"1581",2015-12-22 18:22:01
"1582",2015-12-22 18:27:00
"1583",2015-12-22 18:32:00
"1584",2015-12-22 18:37:01
"1585",2015-12-22 18:46:01
"1586",2015-12-22 18:52:01
"1587",2015-12-22 18:52:01
"1588",2015-12-22 18:57:01
"1589",2015-12-22 19:07:01
"1590",2015-12-22 19:12:00
"1591",2015-12-22 19:17:01
"1592",2015-12-22 19:31:00
"1593",2015-12-22 19:31:01
"1594",2015-12-22 19:32:02
"1595",2015-12-22 19:32:02
"1596",2015-12-22 19:37:01
"1597",2015-12-22 20:02:01
"1598",2015-12-22 20:07:00
"1599",2015-12-22 20:12:00
"1600",2015-12-22 20:12:00
"1601",2015-12-22 20:17:01
"1602",2015-12-22 20:17:01
"1603",2015-12-22 20:22:01
"1604",2015-12-22 20:37:01
"1605",2015-12-22 20:52:01
"1606",2015-12-22 21:07:01
"1607",2015-12-22 21:07:01
"1608",2015-12-22 21:12:00
"1609",2015-12-22 21:32:01
"1610",2015-12-22 21:37:00
"1611",2015-12-22 21:42:00
"1612",2015-12-22 22:02:01
"1613",2015-12-22 22:02:01
"1614",2015-12-22 22:07:00
"1615",2015-12-22 22:17:01
"1616",2015-12-22 22:22:00
"1617",2015-12-22 22:27:01
"1618",2015-12-22 22:27:01
"1619",2015-12-22 22:37:00
"1620",2015-12-22 22:37:00
"1621",2015-12-22 22:42:01
"1622",2015-12-22 22:47:00
"1623",2015-12-22 22:57:00
"1624",2015-12-22 23:12:03
"1625",2015-12-22 23:32:00
"1626",2015-12-22 23:32:00
"1627",2015-12-22 23:36:00
"1628",2015-12-22 23:36:00
"1629",2015-12-22 23:47:01
"1630",2015-12-22 23:52:00
"1631",2015-12-23 00:52:01
"1632",2015-12-23 01:27:00
"1633",2015-12-23 01:27:00
"1634",2015-12-23 01:56:01
"1635",2015-12-23 01:57:00
"1636",2015-12-23 01:57:00
"1637",2015-12-23 02:22:00
"1638",2015-12-23 02:32:01
"1639",2015-12-23 03:12:00
"1640",2015-12-23 03:37:00
"1641",2015-12-23 03:47:00
"1642",2015-12-23 03:47:00
"1643",2015-12-23 04:07:00
"1644",2015-12-23 05:12:01
"1645",2015-12-23 05:36:00
"1646",2015-12-23 05:37:01
"1647",2015-12-23 05:37:01
"1648",2015-12-23 05:37:01
"1649",2015-12-23 05:42:01
"1650",2015-12-23 05:57:01
"1651",2015-12-23 06:07:00
"1652",2015-12-23 06:12:00
"1653",2015-12-23 06:17:00
"1654",2015-12-23 06:37:01
"1655",2015-12-23 06:47:01
"1656",2015-12-23 07:06:01
"1657",2015-12-23 07:22:00
"1658",2015-12-23 08:02:00
"1659",2015-12-23 08:12:01
"1660",2015-12-23 08:22:01
"1661",2015-12-23 08:22:01
"1662",2015-12-23 08:32:00
"1663",2015-12-23 08:37:01
"1664",2015-12-23 08:42:00
"1665",2015-12-23 08:46:01
"1666",2015-12-23 09:22:00
"1667",2015-12-23 09:22:00
"1668",2015-12-23 09:27:01
"1669",2015-12-23 09:36:01
"1670",2015-12-23 09:41:01
"1671",2015-12-23 09:42:00
"1672",2015-12-23 09:42:01
"1673",2015-12-23 09:47:00
"1674",2015-12-23 09:51:00
"1675",2015-12-23 09:52:01
"1676",2015-12-23 09:52:01
"1677",2015-12-23 09:57:00
"1678",2015-12-23 10:02:01
"1679",2015-12-23 10:02:01
"1680",2015-12-23 10:02:01
"1681",2015-12-23 10:07:00
"1682",2015-12-23 10:12:00
"1683",2015-12-23 10:12:00
"1684",2015-12-23 10:17:01
"1685",2015-12-23 10:22:00
"1686",2015-12-23 10:32:00
"1687",2015-12-23 10:32:00
"1688",2015-12-23 10:32:01
"1689",2015-12-23 10:42:01
"1690",2015-12-23 10:47:00
"1691",2015-12-23 10:52:00
"1692",2015-12-23 10:57:00
"1693",2015-12-23 10:57:01
"1694",2015-12-23 11:02:02
"1695",2015-12-23 11:07:01
"1696",2015-12-23 11:17:01
"1697",2015-12-23 11:17:02
"1698",2015-12-23 11:27:01
"1699",2015-12-23 11:31:00
"1700",2015-12-23 11:37:01
"1701",2015-12-23 11:42:01
"1702",2015-12-23 11:46:00
"1703",2015-12-23 11:47:00
"1704",2015-12-23 11:52:01
